WARNING | 2023-04-18 17:48:07,616 | cle.loader | The main binary is a position-independent executable. It is being loaded with a base address of 0x400000.
DEBUG   | 2023-04-18 17:48:07,641 | arbiter.master_chief.sa_recon | Creating CFG
Identifying functions:   0%|          | 0/1321 [00:00<?, ?it/s]INFO    | 2023-04-18 17:48:14,666 | arbiter.master_chief.sa_recon | Starting recon of 0x40a000
INFO    | 2023-04-18 17:48:14,666 | arbiter.master_chief.sa_recon | Starting recon of 0x40a020
INFO    | 2023-04-18 17:48:14,666 | arbiter.master_chief.sa_recon | Starting recon of 0x40a02d
INFO    | 2023-04-18 17:48:14,666 | arbiter.master_chief.sa_recon | Starting recon of 0x40a030
INFO    | 2023-04-18 17:48:14,666 | arbiter.master_chief.sa_recon | Starting recon of 0x40a03f
INFO    | 2023-04-18 17:48:14,667 | arbiter.master_chief.sa_recon | Starting recon of 0x40a040
INFO    | 2023-04-18 17:48:14,667 | arbiter.master_chief.sa_recon | Starting recon of 0x40a04f
INFO    | 2023-04-18 17:48:14,667 | arbiter.master_chief.sa_recon | Starting recon of 0x40a050
INFO    | 2023-04-18 17:48:14,667 | arbiter.master_chief.sa_recon | Starting recon of 0x40a05f
INFO    | 2023-04-18 17:48:14,667 | arbiter.master_chief.sa_recon | Starting recon of 0x40a060
INFO    | 2023-04-18 17:48:14,667 | arbiter.master_chief.sa_recon | Starting recon of 0x40a06f
INFO    | 2023-04-18 17:48:14,668 | arbiter.master_chief.sa_recon | Starting recon of 0x40a070
INFO    | 2023-04-18 17:48:14,668 | arbiter.master_chief.sa_recon | Starting recon of 0x40a07f
INFO    | 2023-04-18 17:48:14,668 | arbiter.master_chief.sa_recon | Starting recon of 0x40a080
INFO    | 2023-04-18 17:48:14,668 | arbiter.master_chief.sa_recon | Starting recon of 0x40a08f
INFO    | 2023-04-18 17:48:14,668 | arbiter.master_chief.sa_recon | Starting recon of 0x40a090
INFO    | 2023-04-18 17:48:14,668 | arbiter.master_chief.sa_recon | Starting recon of 0x40a09f
INFO    | 2023-04-18 17:48:14,669 | arbiter.master_chief.sa_recon | Starting recon of 0x40a0a0
INFO    | 2023-04-18 17:48:14,669 | arbiter.master_chief.sa_recon | Starting recon of 0x40a0af
