WARNING | 2023-04-19 01:19:08,192 | cle.loader | The main binary is a position-independent executable. It is being loaded with a base address of 0x400000.
DEBUG   | 2023-04-19 01:19:08,202 | arbiter.master_chief.sa_recon | Creating CFG
Identifying functions:   0%|          | 0/808 [00:00<?, ?it/s]INFO    | 2023-04-19 01:19:13,364 | arbiter.master_chief.sa_recon | Starting recon of 0x402000
INFO    | 2023-04-19 01:19:13,364 | arbiter.master_chief.sa_recon | Starting recon of 0x402020
INFO    | 2023-04-19 01:19:13,364 | arbiter.master_chief.sa_recon | Starting recon of 0x40202d
INFO    | 2023-04-19 01:19:13,365 | arbiter.master_chief.sa_recon | Starting recon of 0x402030
INFO    | 2023-04-19 01:19:13,365 | arbiter.master_chief.sa_recon | Starting recon of 0x40203f
INFO    | 2023-04-19 01:19:13,365 | arbiter.master_chief.sa_recon | Starting recon of 0x402040
INFO    | 2023-04-19 01:19:13,365 | arbiter.master_chief.sa_recon | Starting recon of 0x40204f
INFO    | 2023-04-19 01:19:13,365 | arbiter.master_chief.sa_recon | Starting recon of 0x402050
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x40205f
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x402060
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x40206f
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x402070
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x40207f
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x402080
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x40208f
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x402090
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x40209f
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x4020a0
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x4020af
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x4020b0
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x4020bf
INFO    | 2023-04-19 01:19:13,366 | arbiter.master_chief.sa_recon | Starting recon of 0x4020c0
INFO    | 2023-04-19 01:19:13,367 | arbiter.master_chief.sa_recon | Starting recon of 0x4020cf
INFO    | 2023-04-19 01:19:13,367 | arbiter.master_chief.sa_recon | Starting recon of 0x4020d0
INFO    | 2023-04-19 01:19:13,367 | arbiter.master_chief.sa_recon | Starting recon of 0x4020df
INFO    | 2023-04-19 01:19:13,367 | arbiter.master_chief.sa_recon | Starting recon of 0x4020e0
INFO    | 2023-04-19 01:19:13,367 | arbiter.master_chief.sa_recon | Starting recon of 0x4020ef
INFO    | 2023-04-19 01:19:13,367 | arbiter.master_chief.sa_recon | Starting recon of 0x4020f0
INFO    | 2023-04-19 01:19:13,367 | arbiter.master_chief.sa_recon | Starting recon of 0x4020ff
INFO    | 2023-04-19 01:19:13,367 | arbiter.master_chief.sa_recon | Starting recon of 0x402100
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40210f
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x402110
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40211f
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x402120
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40212f
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x402130
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40213f
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x402140
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40214f
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x402150
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40215f
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x402160
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40216f
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x402170
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40217f
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x402180
INFO    | 2023-04-19 01:19:13,368 | arbiter.master_chief.sa_recon | Starting recon of 0x40218f
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x402190
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x40219f
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021a0
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021af
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021b0
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021bf
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021c0
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021cf
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021d0
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021df
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021e0
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021ef
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021f0
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x4021ff
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x402200
INFO    | 2023-04-19 01:19:13,369 | arbiter.master_chief.sa_recon | Starting recon of 0x40220f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402210
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40221f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402220
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40222f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402230
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40223f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402240
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40224f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402250
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40225f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402260
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40226f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402270
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40227f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402280
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40228f
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x402290
INFO    | 2023-04-19 01:19:13,370 | arbiter.master_chief.sa_recon | Starting recon of 0x40229f
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022a0
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022af
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022b0
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022bf
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022c0
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022cf
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022d0
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022df
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022e0
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022ef
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022f0
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x4022ff
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x402300
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x40230f
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x402310
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x40231f
INFO    | 2023-04-19 01:19:13,371 | arbiter.master_chief.sa_recon | Starting recon of 0x402320
INFO    | 2023-04-19 01:19:13,372 | arbiter.master_chief.sa_recon | Starting recon of 0x40232f
INFO    | 2023-04-19 01:19:13,372 | arbiter.master_chief.sa_recon | Starting recon of 0x402330
INFO    | 2023-04-19 01:19:13,372 | arbiter.master_chief.sa_recon | Starting recon of 0x40233f
INFO    | 2023-04-19 01:19:13,372 | arbiter.master_chief.sa_recon | Starting recon of 0x402340
INFO    | 2023-04-19 01:19:13,372 | arbiter.master_chief.sa_recon | Starting recon of 0x40234f
INFO    | 2023-04-19 01:19:13,372 | arbiter.master_chief.sa_recon | Starting recon of 0x402350
INFO    | 2023-04-19 01:19:13,372 | arbiter.master_chief.sa_recon | Starting recon of 0x40235f
INFO    | 2023-04-19 01:19:13,372 | arbiter.master_chief.sa_recon | Starting recon of 0x402360
